cd_municipio;nm_municipio;nr_turno;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
51870;SANTA RITA DE IBITIPOCA;1;0;3326;2604;2488;32;0;0;2488;2604;84
51896;SANTA RITA DO ITUETO;1;8;5046;3712;3573;45;0;0;3573;3712;94
51918;SANTA RITA DO SAPUCAÍ;1;2;30943;24953;23732;618;0;0;23732;24953;603
51934;SANTA ROSA DA SERRA;1;1;3289;2428;2333;40;0;0;2333;2428;55
51950;SANTA VITÓRIA;1;5;17279;13191;12800;151;0;0;12800;13191;240
51977;SANTO ANTÔNIO DO AMPARO;1;1;14052;11123;10409;300;0;0;10409;11123;414
51993;SANTO ANTÔNIO DO AVENTUREIRO;1;10;3591;2900;2759;55;0;0;2759;2900;86
52019;SANTO ANTÔNIO DO GRAMA;1;0;3948;3060;2893;49;0;0;2893;3060;118
52035;SANTO ANTÔNIO DO ITAMBÉ;1;0;3924;2339;2170;39;0;0;2170;2339;130
52051;SANTO ANTÔNIO DO JACINTO;1;0;9328;6409;5967;85;0;0;5967;6409;357
52078;SANTO ANTÔNIO DO MONTE;1;9;20332;16122;15448;291;0;0;15448;16122;383
52094;SANTO ANTÔNIO DO RIO ABAIXO;1;1;2127;1529;1419;27;0;0;1419;1529;83
52116;SANTO HIPÓLITO;1;1;3039;2127;2004;40;0;0;2004;2127;83
52132;SANTOS DUMONT;1;6;38413;30060;28600;580;0;0;28600;30060;880
52159;SÃO BENTO ABADE;1;0;4164;3264;3062;74;0;0;3062;3264;128
52175;SÃO BRÁS DO SUAÇUÍ;1;2;3580;2827;2655;66;0;0;2655;2827;106
52191;SÃO DOMINGOS DO PRATA;1;7;14208;11030;10495;167;0;0;10495;11030;368
52213;SÃO FRANCISCO;1;5;41333;28407;27523;260;0;0;27523;28407;624
52230;SÃO FRANCISCO DE PAULA;1;1;5968;4825;4577;79;0;0;4577;4825;169
52256;SÃO FRANCISCO DE SALES;1;4;4623;3653;3538;34;0;0;3538;3653;81
52272;SÃO FRANCISCO DO GLÓRIA;1;5;4003;3399;3260;40;0;0;3260;3399;99
52299;SÃO GERALDO;1;0;7089;5703;5398;121;0;0;5398;5703;184
52310;SÃO GERALDO DA PIEDADE;1;0;3952;2496;2374;38;0;0;2374;2496;84
52337;SÃO GONÇALO DO ABAETÉ;1;4;5238;4019;3874;42;0;0;3874;4019;103
52353;SÃO GONÇALO DO PARÁ;1;0;8719;6996;6613;161;0;0;6613;6996;222
52370;SÃO GONÇALO DO RIO ABAIXO;1;0;10462;9103;8551;190;0;0;8551;9103;362
52396;SÃO GONÇALO DO SAPUCAÍ;1;0;19242;14504;13833;279;0;0;13833;14504;392
52418;SÃO GOTARDO;1;1;29120;21212;20067;496;0;0;20067;21212;649
52434;SÃO JOÃO BATISTA DO GLÓRIA;1;1;6245;4961;4732;99;0;0;4732;4961;130
52450;SÃO JOÃO DA MATA;1;1;2995;2378;2262;47;0;0;2262;2378;69
52477;SÃO JOÃO DA PONTE;1;3;22574;15118;14458;148;0;0;14458;15118;512
52493;SÃO JOÃO DEL REI;1;19;70023;56611;53397;1310;0;0;53397;56611;1904
52515;SÃO JOÃO DO ORIENTE;1;0;7249;5320;5068;87;0;0;5068;5320;165
52531;SÃO JOÃO DO PARAÍSO;1;7;17267;12516;11366;344;0;0;11366;12516;806
52558;SÃO JOÃO EVANGELISTA;1;3;12751;8988;8582;85;0;0;8582;8988;321
52574;SÃO JOÃO NEPOMUCENO;1;1;20538;16052;15326;268;0;0;15326;16052;458
52590;SÃO JOSÉ DA SAFIRA;1;0;3952;2752;2607;29;0;0;2607;2752;116
52612;SÃO JOSÉ DA VARGINHA;1;4;3850;2961;2807;61;0;0;2807;2961;93
52639;SÃO JOSÉ DO ALEGRE;1;0;3671;2967;2765;77;0;0;2765;2967;125
52655;SÃO JOSÉ DO DIVINO;1;3;3341;2404;2277;24;0;0;2277;2404;103
52671;SÃO JOSÉ DO GOIABAL;1;0;4742;3465;3267;51;0;0;3267;3465;147
52698;SÃO JOSÉ DO JACURI;1;0;5313;3870;3575;63;0;0;3575;3870;232
52710;SÃO JOSÉ DO MANTIMENTO;1;0;2763;2252;2144;32;0;0;2144;2252;76
52736;SÃO LOURENÇO;1;2;34593;26811;25540;492;0;0;25540;26811;779
52752;SÃO MIGUEL DO ANTA;1;1;6052;5117;4745;125;0;0;4745;5117;247
52779;SÃO PEDRO DA UNIÃO;1;0;4253;3328;3136;83;0;0;3136;3328;109
52795;SÃO PEDRO DOS FERROS;1;0;6466;4639;4405;53;0;0;4405;4639;181
52817;SÃO PEDRO DO SUAÇUÍ;1;3;4756;3499;3298;34;0;0;3298;3499;167
52833;SÃO ROMÃO;1;2;7142;4601;4394;44;0;0;4394;4601;163
52850;SÃO ROQUE DE MINAS;1;6;5647;4314;4133;73;0;0;4133;4314;108
52876;SÃO SEBASTIÃO DA BELA VISTA;1;0;5697;4508;4340;64;0;0;4340;4508;104
52892;SÃO SEBASTIÃO DO MARANHÃO;1;2;8909;5589;5230;87;0;0;5230;5589;272
52914;SÃO SEBASTIÃO DO OESTE;1;3;6160;5168;4972;78;0;0;4972;5168;118
52930;SÃO SEBASTIÃO DO PARAÍSO;1;0;50982;38104;36202;699;0;0;36202;38104;1203
52957;SÃO SEBASTIÃO DO RIO PRETO;1;2;1868;1349;1292;22;0;0;1292;1349;35
52973;SÃO SEBASTIÃO DO RIO VERDE;1;0;2073;1742;1651;28;0;0;1651;1742;63
52990;SÃO TIAGO;1;0;9090;7430;6888;247;0;0;6888;7430;295
53015;SÃO TOMÁS DE AQUINO;1;0;5901;4463;4297;58;0;0;4297;4463;108
53031;SÃO THOMÉ DAS LETRAS;1;1;4875;3989;3798;71;0;0;3798;3989;120
53058;SÃO VICENTE DE MINAS;1;0;5694;4436;4204;77;0;0;4204;4436;155
53074;SAPUCAÍ-MIRIM;1;1;5546;4318;4109;76;0;0;4109;4318;133
53090;SARDOÁ;1;0;5012;3303;3027;90;0;0;3027;3303;186
53112;SENADOR CORTES;1;0;2436;1986;1891;32;0;0;1891;1986;63
53139;SENADOR FIRMINO;1;1;6810;5269;4952;94;0;0;4952;5269;223
53155;SENADOR JOSÉ BENTO;1;0;2225;1765;1702;24;0;0;1702;1765;39
53171;SENADOR MODESTINO GONÇALVES;1;0;4578;3032;2827;55;0;0;2827;3032;150
53198;SENHORA DE OLIVEIRA;1;0;5556;4320;4048;106;0;0;4048;4320;166
53210;SENHORA DO PORTO;1;0;3252;2273;2110;33;0;0;2110;2273;130
53236;SENHORA DOS REMÉDIOS;1;1;8231;6754;6320;103;0;0;6320;6754;331
53252;SERICITA;1;0;6606;5293;5025;104;0;0;5025;5293;164
53279;SERITINGA;1;0;1884;1487;1401;19;0;0;1401;1487;67
53295;SERRA AZUL DE MINAS;1;0;3681;2329;2091;52;0;0;2091;2329;186
53317;SERRA DA SAUDADE;1;1;1097;915;889;11;0;0;889;915;15
53333;SERRA DOS AIMORÉS;1;4;5683;4118;3963;50;0;0;3963;4118;105
53350;SERRA DO SALITRE;1;0;9285;6998;6723;113;0;0;6723;6998;162
53376;SERRANIA;1;0;6547;4908;4675;99;0;0;4675;4908;134
53392;SERRANOS;1;2;2085;1666;1591;28;0;0;1591;1666;47
53414;SERRO;1;0;17279;11668;10904;189;0;0;10904;11668;575
53430;SETE LAGOAS;1;21;172853;140332;130968;3679;0;0;130968;140332;5685
53457;SILVEIRÂNIA;1;0;2529;2228;2120;25;0;0;2120;2228;83
53473;SILVIANÓPOLIS;1;3;4875;3818;3657;59;0;0;3657;3818;102
53490;SIMÃO PEREIRA;1;4;2989;2493;2427;19;0;0;2427;2493;47
53511;SIMONÉSIA;1;3;15695;12107;11405;274;0;0;11405;12107;428
53538;SOBRÁLIA;1;1;4477;3177;2990;65;0;0;2990;3177;122
53554;SOLEDADE DE MINAS;1;2;5044;4009;3823;70;0;0;3823;4009;116
53570;TABULEIRO;1;6;4228;3218;3061;47;0;0;3061;3218;110
53597;TAIOBEIRAS;1;1;26339;19858;18847;268;0;0;18847;19858;743
53619;TAPIRA;1;0;4568;3637;3537;44;0;0;3537;3637;56
53635;TAPIRAÍ;1;1;1859;1505;1461;22;0;0;1461;1505;22
53651;TAQUARAÇU DE MINAS;1;2;4754;3692;3507;62;0;0;3507;3692;123
53678;TARUMIRIM;1;2;10738;7508;7131;112;0;0;7131;7508;265
53694;TEIXEIRAS;1;11;10536;8352;7839;143;0;0;7839;8352;370
53716;TEÓFILO OTONI;1;33;106397;77221;73292;1238;0;0;73292;77221;2691
53732;TIMÓTEO;1;0;59677;47174;45310;725;0;0;45310;47174;1139
53759;TIRADENTES;1;3;6924;5681;5400;104;0;0;5400;5681;177
53775;TIROS;1;4;6246;4392;4190;78;0;0;4190;4392;124
53791;TOCANTINS;1;1;13421;10782;10119;259;0;0;10119;10782;404
53813;TOLEDO;1;2;6374;4956;4709;89;0;0;4709;4956;158
53830;TOMBOS;1;1;7194;5551;5318;71;0;0;5318;5551;162
53856;TRÊS CORAÇÕES;1;3;57063;44520;41786;1218;0;0;41786;44520;1516
53872;TRÊS PONTAS;1;2;45139;36242;34494;861;0;0;34494;36242;887
53899;TUMIRITINGA;1;0;5480;3856;3707;44;0;0;3707;3856;105
53910;TUPACIGUARA;1;9;20217;15480;14950;199;0;0;14950;15480;331
53937;TURMALINA;1;2;15812;12223;11654;169;0;0;11654;12223;400
53953;TURVOLÂNDIA;1;0;4578;3601;3428;65;0;0;3428;3601;108
53970;UBÁ;1;14;71751;57243;54497;1042;0;0;54497;57243;1704
53996;UBAÍ;1;4;9432;6765;6464;65;0;0;6464;6765;236
54011;UBERABA;1;65;234036;186570;178906;2751;0;0;178906;186570;4913
54038;UBERLÂNDIA;1;82;516587;417539;398453;6474;0;0;398453;417539;12612
54054;UMBURATIBA;1;0;2645;1842;1743;28;0;0;1743;1842;71
54070;UNAÍ;1;19;63073;47949;46264;715;0;0;46264;47949;970
54097;URUCÂNIA;1;0;8613;6743;6299;154;0;0;6299;6743;290
54119;VARGEM BONITA;1;5;2592;1945;1878;24;0;0;1878;1945;43
54135;VARGINHA;1;4;103144;83261;79043;1764;0;0;79043;83261;2454
54151;VÁRZEA DA PALMA;1;0;27026;19740;18633;386;0;0;18633;19740;721
54178;VARZELÂNDIA;1;1;16194;11023;10510;142;0;0;10510;11023;371
54194;VAZANTE;1;5;16627;12571;12100;162;0;0;12100;12571;309
54216;WENCESLAU BRAZ;1;1;2468;2099;2012;20;0;0;2012;2099;67
54232;VERÍSSIMO;1;0;3033;2244;2177;16;0;0;2177;2244;51
54259;VESPASIANO;1;2;89307;71207;67273;1581;0;0;67273;71207;2353
54275;VIÇOSA;1;0;60384;48281;45831;1004;0;0;45831;48281;1446
54291;VIEIRAS;1;1;3670;3136;3018;38;0;0;3018;3136;80
54313;MATHIAS LOBATO;1;3;3291;2371;2291;23;0;0;2291;2371;57
54330;VIRGEM DA LAPA;1;4;10237;6871;6406;91;0;0;6406;6871;374
54356;VIRGÍNIA;1;0;7270;5846;5635;92;0;0;5635;5846;119
54372;VIRGINÓPOLIS;1;6;8918;6038;5636;109;0;0;5636;6038;293
54399;VIRGOLÂNDIA;1;0;4584;3176;2980;53;0;0;2980;3176;143
54410;VISCONDE DO RIO BRANCO;1;15;30349;24334;23117;500;0;0;23117;24334;717
54437;VOLTA GRANDE;1;5;4338;3097;2973;37;0;0;2973;3097;87
54453;ITAÚ DE MINAS;1;0;12316;9408;8884;196;0;0;8884;9408;328
55000;NOVA ALVORADA DO SUL;1;0;15594;11088;10806;105;0;0;10806;11088;177
55018;ALCINÓPOLIS;1;0;3605;2697;2630;17;0;0;2630;2697;50
55026;LAGUNA CARAPÃ;1;4;5249;4383;4295;22;0;0;4295;4383;66
55034;JAPORÃ;1;0;5877;4559;4357;15;0;0;4357;4559;187
55042;NOVO HORIZONTE DO SUL;1;0;3857;2994;2902;23;0;0;2902;2994;69
55050;PARAÍSO DAS ÁGUAS;1;0;4224;3064;2985;21;0;0;2985;3064;58
55069;FIGUEIRÃO;1;0;2462;1950;1924;10;0;0;1924;1950;16
56006;SÃO DOMINGOS DO NORTE;1;0;7586;6234;6013;88;0;0;6013;6234;133
56014;AFONSO CLÁUDIO;1;10;25365;18642;17749;369;0;0;17749;18642;524
56022;ÁGUA DOCE DO NORTE;1;0;10632;7910;7614;95;0;0;7614;7910;201
56030;ALEGRE;1;10;23807;18405;17675;316;0;0;17675;18405;414
56049;IRUPI;1;0;11092;8401;8066;141;0;0;8066;8401;194
56057;ALFREDO CHAVES;1;1;12478;9701;9235;209;0;0;9235;9701;257
56065;ALTO RIO NOVO;1;0;6366;4564;4411;55;0;0;4411;4564;98
56073;ANCHIETA;1;6;22580;18832;18081;317;0;0;18081;18832;434
56081;VILA PAVÃO;1;9;7327;6128;5944;65;0;0;5944;6128;119
56090;APIACÁ;1;1;6169;4790;4614;51;0;0;4614;4790;125
56103;MARECHAL FLORIANO;1;5;13416;10978;10423;259;0;0;10423;10978;296
56111;ARACRUZ;1;0;72231;55817;53436;918;0;0;53436;55817;1463
56120;MARATAÍZES;1;3;31290;24376;23635;343;0;0;23635;24376;398
56138;ATÍLIO VIVÁCQUA;1;6;8868;7200;7010;77;0;0;7010;7200;113
56146;BREJETUBA;1;0;10205;7517;7174;136;0;0;7174;7517;207
56154;BAIXO GUANDU;1;0;23923;18622;17804;314;0;0;17804;18622;504
56162;SÃO ROQUE DO CANAÃ;1;0;9527;7793;7412;159;0;0;7412;7793;222
56170;BARRA DE SÃO FRANCISCO;1;0;33758;24406;23587;277;0;0;23587;24406;542
56189;SOORETAMA;1;0;20120;15025;14360;269;0;0;14360;15025;396
56197;BOA ESPERANÇA;1;0;10744;8521;8214;114;0;0;8214;8521;193
56200;PONTO BELO;1;6;6402;4810;4644;63;0;0;4644;4810;103
56219;BOM JESUS DO NORTE;1;0;7412;6106;5815;73;0;0;5815;6106;218
56227;VILA VALÉRIO;1;4;12401;10074;9701;150;0;0;9701;10074;223
56235;CACHOEIRO DE ITAPEMIRIM;1;41;141866;112457;108189;2082;0;0;108189;112457;2186
56251;CARIACICA;1;21;272885;217978;208749;4101;0;0;208749;217978;5128
56278;CASTELO;1;8;29340;23261;22276;409;0;0;22276;23261;576
56294;COLATINA;1;2;92534;72147;69052;1299;0;0;69052;72147;1796
56308;GOVERNADOR LINDENBERG;1;2;8810;6808;6517;106;0;0;6517;6808;185
56316;CONCEIÇÃO DA BARRA;1;1;23661;16687;15811;286;0;0;15811;16687;590
56332;CONCEIÇÃO DO CASTELO;1;3;10305;7640;7170;199;0;0;7170;7640;271
56359;DIVINO DE SÃO LOURENÇO;1;0;4303;3454;3315;51;0;0;3315;3454;88
56375;DOMINGOS MARTINS;1;4;28563;23512;22367;572;0;0;22367;23512;573
56391;DORES DO RIO PRETO;1;0;6143;4834;4593;81;0;0;4593;4834;160
56413;ECOPORANGA;1;6;19257;14286;13821;164;0;0;13821;14286;301
56430;FUNDÃO;1;0;14178;11221;10687;200;0;0;10687;11221;334
56456;GUAÇUÍ;1;1;21754;16434;15712;287;0;0;15712;16434;435
56472;GUARAPARI;1;11;96485;74754;71577;1307;0;0;71577;74754;1870
56499;IBIRAÇU;1;1;9692;7626;7225;129;0;0;7225;7626;272
56502;IBITIRAMA;1;0;6965;5738;5519;77;0;0;5519;5738;142
56510;ICONHA;1;13;11328;9178;8759;172;0;0;8759;9178;247
56537;ITAGUAÇU;1;3;11672;8950;8571;156;0;0;8571;8950;223
56553;ITAPEMIRIM;1;8;35373;28118;27295;350;0;0;27295;28118;473
56570;ITARANA;1;0;9441;7483;7088;150;0;0;7088;7483;245
56596;IÚNA;1;5;20760;16043;15408;270;0;0;15408;16043;365
56618;JERÔNIMO MONTEIRO;1;1;9954;7750;7403;115;0;0;7403;7750;232
56626;JOÃO NEIVA;1;2;12813;10205;9674;199;0;0;9674;10205;332
56634;LINHARES;1;3;118586;91121;86168;2047;0;0;86168;91121;2906
56650;MANTENÓPOLIS;1;15;10942;7541;7224;110;0;0;7224;7541;207
56677;MIMOSO DO SUL;1;3;19531;16070;15298;304;0;0;15298;16070;468
56693;MONTANHA;1;0;14911;11106;10659;161;0;0;10659;11106;286
56715;MUCURICI;1;3;5068;3924;3795;35;0;0;3795;3924;94
56731;MUNIZ FREIRE;1;1;14357;11075;10509;230;0;0;10509;11075;336
56758;MUQUI;1;0;11026;9075;8661;166;0;0;8661;9075;248
56774;NOVA VENÉCIA;1;9;39636;29813;28782;449;0;0;28782;29813;582
56790;PANCAS;1;17;16135;11337;10966;142;0;0;10966;11337;229
56812;PINHEIROS;1;5;17988;13840;13378;161;0;0;13378;13840;301
56839;PIÚMA;1;2;17009;13248;12670;191;0;0;12670;13248;387
56855;PRESIDENTE KENNEDY;1;1;12248;9827;9548;102;0;0;9548;9827;177
56871;RIO NOVO DO SUL;1;8;8668;7344;7030;153;0;0;7030;7344;161
56898;SANTA LEOPOLDINA;1;2;10045;8064;7673;184;0;0;7673;8064;207
56910;SANTA TERESA;1;0;20158;15563;14738;341;0;0;14738;15563;484
56936;SÃO GABRIEL DA PALHA;1;15;25528;19587;18840;293;0;0;18840;19587;454
56952;SÃO JOSÉ DO CALÇADO;1;0;8634;6974;6563;114;0;0;6563;6974;297
56979;SÃO MATEUS;1;3;88221;66807;64280;1007;0;0;64280;66807;1520
56995;SERRA;1;6;349886;278493;266209;5088;0;0;266209;278493;7196
57010;VIANA;1;20;51440;42043;40379;742;0;0;40379;42043;922
57037;VILA VELHA;1;14;337357;278695;268227;4439;0;0;268227;278695;6029
57053;VITÓRIA;1;40;265334;220306;213026;3092;0;0;213026;220306;4188
57070;MARILÂNDIA;1;1;10421;8698;8234;193;0;0;8234;8698;271
57096;IBATIBA;1;0;18408;14875;14230;242;0;0;14230;14875;403
57118;RIO BANANAL;1;5;15328;11795;11237;255;0;0;11237;11795;303
57134;JAGUARÉ;1;1;22438;17516;16894;300;0;0;16894;17516;322
57150;PEDRO CANÁRIO;1;5;18537;13207;12652;151;0;0;12652;13207;404
57916;LARANJA DA TERRA;1;0;9217;7667;7299;154;0;0;7299;7667;214
57932;SANTA MARIA DE JETIBÁ;1;2;30217;24944;23956;479;0;0;23956;24944;509
57959;VARGEM ALTA;1;2;15708;12544;12055;238;0;0;12055;12544;251
57975;VENDA NOVA DO IMIGRANTE;1;3;19033;14639;13973;301;0;0;13973;14639;365
57991;ÁGUIA BRANCA;1;1;8583;6735;6582;57;0;0;6582;6735;96
58009;QUISSAMÃ;1;1;19111;14934;14445;226;0;0;14445;14934;263
58017;ANGRA DOS REIS;1;34;133082;101766;97789;1558;0;0;97789;101766;2419
58025;QUATIS;1;2;10842;8792;8431;154;0;0;8431;8792;207
58033;ARARUAMA;1;14;103882;78928;75536;1299;0;0;75536;78928;2093
58041;BELFORD ROXO;1;52;338464;263381;251334;4665;0;0;251334;263381;7382
58050;BARRA DO PIRAÍ;1;0;70414;54346;52042;948;0;0;52042;54346;1356
58068;CARDOSO MOREIRA;1;30;12104;8964;8694;106;0;0;8694;8964;164
58076;BARRA MANSA;1;46;135878;107968;102987;1803;0;0;102987;107968;3178
58084;VARRE-SAI;1;2;8658;6777;6432;107;0;0;6432;6777;238
58092;BOM JARDIM;1;16;22337;17203;16106;345;0;0;16106;17203;752
58106;GUAPIMIRIM;1;18;42161;33002;31864;460;0;0;31864;33002;678
58114;BOM JESUS DO ITABAPOANA;1;22;30316;23177;22471;264;0;0;22471;23177;442
58122;QUEIMADOS;1;53;94256;80360;76935;1338;0;0;76935;80360;2087
58130;CABO FRIO;1;13;163996;126011;121532;1708;0;0;121532;126011;2771
58149;JAPERI;1;18;75198;58785;56120;1117;0;0;56120;58785;1548
58157;CACHOEIRAS DE MACACU;1;22;45683;35349;33892;591;0;0;33892;35349;866
58165;COMENDADOR LEVY GASPARIAN;1;5;8100;6779;6566;76;0;0;6566;6779;137
58173;CAMBUCI;1;7;12309;9770;9489;98;0;0;9489;9770;183
58181;APERIBÉ;1;0;9704;7987;7691;118;0;0;7691;7987;178
58190;CAMPOS DOS GOYTACAZES;1;80;370040;288843;274762;5712;0;0;274762;288843;8369
58203;RIO DAS OSTRAS;1;10;92235;72920;70128;979;0;0;70128;72920;1813
58211;CANTAGALO;1;13;15972;12596;11983;229;0;0;11983;12596;384
58220;AREAL;1;2;9803;7923;7623;125;0;0;7623;7923;175
58238;CARMO;1;7;14716;11754;11248;135;0;0;11248;11754;371
58246;PINHEIRAL;1;2;18076;14492;14021;198;0;0;14021;14492;273
58254;CASIMIRO DE ABREU;1;2;33804;25897;25018;298;0;0;25018;25897;581
58262;IGUABA GRANDE;1;2;27037;20830;20153;246;0;0;20153;20830;431
58270;CONCEIÇÃO DE MACABU;1;7;17816;13782;13180;240;0;0;13180;13782;362
58289;SÃO FRANCISCO DE ITABAPOANA;1;27;38772;28408;27215;594;0;0;27215;28408;599
58297;CORDEIRO;1;1;17190;13685;13064;196;0;0;13064;13685;425
58300;CARAPEBUS;1;0;12835;10077;9758;145;0;0;9758;10077;174
58319;DUAS BARRAS;1;5;9980;8048;7652;108;0;0;7652;8048;288
58327;PORTO REAL;1;0;17705;14339;13816;188;0;0;13816;14339;335
58335;DUQUE DE CAXIAS;1;107;671564;529756;503980;9071;0;0;503980;529756;16705
58343;SÃO JOSÉ DE UBÁ;1;3;7351;5940;5727;81;0;0;5727;5940;132
58351;ENGENHEIRO PAULO DE FRONTIN;1;4;11065;9004;8702;117;0;0;8702;9004;185
58360;TANGUÁ;1;4;25408;20588;19854;323;0;0;19854;20588;411
58378;ITABORAÍ;1;19;176155;138404;132507;2433;0;0;132507;138404;3464
58386;MACUCO;1;0;7135;5868;5602;85;0;0;5602;5868;181
58394;ITAGUAÍ;1;5;94549;74312;71261;1274;0;0;71261;74312;1777
58408;ARMAÇÃO DOS BÚZIOS;1;3;32760;25196;24457;319;0;0;24457;25196;420
58416;ITAOCARA;1;21;20213;15909;15208;267;0;0;15208;15909;434
58424;SEROPÉDICA;1;0;57909;45917;44160;683;0;0;44160;45917;1074
58432;ITAPERUNA;1;44;75385;57759;55845;842;0;0;55845;57759;1072
58440;ITATIAIA;1;13;25859;20121;19409;314;0;0;19409;20121;398
58459;LAJE DO MURIAÉ;1;0;7369;5690;5482;81;0;0;5482;5690;127
58467;MESQUITA;1;19;136171;108624;104066;1699;0;0;104066;108624;2859
58475;MACAÉ;1;27;173974;132502;126914;2321;0;0;126914;132502;3267
58491;MAGÉ;1;24;197331;155223;148905;2547;0;0;148905;155223;3771
58513;MANGARATIBA;1;5;39317;29375;28456;355;0;0;28456;29375;564
58530;MARICÁ;1;11;143856;114380;110499;1370;0;0;110499;114380;2511
58556;MENDES;1;7;15755;12258;11692;187;0;0;11692;12258;379
58572;MIGUEL PEREIRA;1;4;24004;18674;17978;251;0;0;17978;18674;445
58599;MIRACEMA;1;1;22633;17374;16566;257;0;0;16566;17374;551
58610;NATIVIDADE;1;2;12827;9947;9477;137;0;0;9477;9947;333
58637;NILÓPOLIS;1;67;130852;104664;100568;1504;0;0;100568;104664;2592
58653;NITERÓI;1;145;405914;327588;316544;4004;0;0;316544;327588;7040
58670;NOVA FRIBURGO;1;55;155071;119475;112758;2226;0;0;112758;119475;4491
58696;NOVA IGUAÇU;1;131;611431;485184;460793;8749;0;0;460793;485184;15642
58718;PARACAMBI;1;11;33888;26777;25677;387;0;0;25677;26777;713
58734;PARAÍBA DO SUL;1;26;34429;26519;25224;508;0;0;25224;26519;787
58750;PARATY;1;14;32614;25099;24213;367;0;0;24213;25099;519
58777;PETRÓPOLIS;1;63;243868;185397;176182;3538;0;0;176182;185397;5677
58793;PIRAÍ;1;14;22940;18062;17380;252;0;0;17380;18062;430
58815;PORCIÚNCULA;1;1;14431;10635;10127;163;0;0;10127;10635;345
58831;RESENDE;1;69;96623;74845;71702;1281;0;0;71702;74845;1862
58858;RIO BONITO;1;7;45253;36288;34767;559;0;0;34767;36288;962
58874;RIO CLARO;1;1;15709;12095;11593;190;0;0;11593;12095;312
58890;RIO DAS FLORES;1;4;8587;6619;6390;78;0;0;6390;6619;151
58912;SANTA MARIA MADALENA;1;4;9011;7043;6702;97;0;0;6702;7043;244
58939;SANTO ANTÔNIO DE PÁDUA;1;20;33230;25177;24189;353;0;0;24189;25177;635
58955;SÃO FIDÉLIS;1;27;31896;23761;22924;358;0;0;22924;23761;479
58971;SÃO GONÇALO;1;107;669781;518664;492221;8852;0;0;492221;518664;17591
58998;SÃO JOÃO DA BARRA;1;2;38241;30653;29252;561;0;0;29252;30653;840
59013;SÃO JOÃO DE MERITI;1;154;376911;289658;275807;4856;0;0;275807;289658;8995
59030;SÃO PEDRO DA ALDEIA;1;26;69271;53912;52149;733;0;0;52149;53912;1030
59056;SÃO SEBASTIÃO DO ALTO;1;2;7743;6304;6046;72;0;0;6046;6304;186
59072;SAPUCAIA;1;3;16594;12948;12394;187;0;0;12394;12948;367
59099;SAQUAREMA;1;11;73477;56271;53881;794;0;0;53881;56271;1596
59110;SILVA JARDIM;1;13;19575;14870;14303;220;0;0;14303;14870;347
59137;SUMIDOURO;1;24;14510;11310;10820;220;0;0;10820;11310;270
59153;TERESÓPOLIS;1;40;129536;100023;95224;1782;0;0;95224;100023;3017
59170;TRAJANO DE MORAES;1;12;8733;7126;6769;104;0;0;6769;7126;253
59196;TRÊS RIOS;1;40;63070;49389;47359;879;0;0;47359;49389;1151
59218;VALENÇA;1;50;57723;42684;40603;793;0;0;40603;42684;1288
59234;VASSOURAS;1;4;30781;23357;22339;416;0;0;22339;23357;602
59250;VOLTA REDONDA;1;19;225820;179687;172545;2677;0;0;172545;179687;4465
59277;ARRAIAL DO CABO;1;5;32951;24233;23565;259;0;0;23565;24233;409
59293;ITALVA;1;22;11702;8827;8557;96;0;0;8557;8827;174
59315;PATY DO ALFERES;1;3;23302;18230;17599;275;0;0;17599;18230;356
59331;SÃO JOSÉ DO VALE DO RIO PRETO;1;16;16974;12948;12503;180;0;0;12503;12948;265
60011;RIO DE JANEIRO;1;434;5002848;3792447;3608284;59815;0;0;3608284;3792447;124348
61000;EUCLIDES DA CUNHA PAULISTA;1;0;7114;4804;4625;51;0;0;4625;4804;128
61018;ADAMANTINA;1;0;27635;20642;19663;465;0;0;19663;20642;514
61026;BOREBI;1;0;2222;1742;1676;24;0;0;1676;1742;42
61034;ADOLFO;1;0;4298;3229;3084;65;0;0;3084;3229;80
61042;TARUMÃ;1;0;11706;9330;8966;164;0;0;8966;9330;200
61050;AGUAÍ;1;0;24068;18207;17036;490;0;0;17036;18207;681
61069;MOTUCA;1;0;3577;2801;2659;61;0;0;2659;2801;81
61077;ÁGUAS DA PRATA;1;0;6322;4842;4623;91;0;0;4623;4842;128
61085;IARAS;1;0;4573;3140;3008;64;0;0;3008;3140;68
61093;ÁGUAS DE LINDÓIA;1;0;14900;11586;10915;234;0;0;10915;11586;437
61107;GUATAPARÁ;1;0;5901;4502;4283;86;0;0;4283;4502;133
61115;ÁGUAS DE SÃO PEDRO;1;0;3972;3134;3042;33;0;0;3042;3134;59
61123;DIRCE REIS;1;0;1626;1297;1249;14;0;0;1249;1297;34
61131;AGUDOS;1;1;30494;23314;21901;539;0;0;21901;23314;874
61140;ESPÍRITO SANTO DO TURVO;1;0;3530;2647;2529;47;0;0;2529;2647;71
61158;ALFREDO MARCONDES;1;0;4047;3160;3055;41;0;0;3055;3160;64
61166;ROSANA;1;0;15322;10304;9940;140;0;0;9940;10304;224
61174;ALTAIR;1;1;3194;2419;2315;38;0;0;2315;2419;66
61182;EMBAÚBA;1;0;2375;1906;1806;47;0;0;1806;1906;53
